NAME,LATITUDE,LONGITUDE
"India/Channapatna",12.65143,77.20672
"India/Channagiri",14.02399,75.92577
"India/Changanācheri",9.44203,76.53604
"India/Chāndor",20.3306,74.24467
"India/Chāndūr Bāzār",21.23853,77.74713
"India/Chāndūr",20.81408,77.98015
"India/Chāndur",19.73444,79.17167
"India/Chānda",19.95076,79.29523
"India/Chandrakona",22.73333,87.51667
"India/Chāndpur",29.13489,78.27187
"India/Chandigarh",30.73629,76.7884
"India/Chandia",23.65647,80.70911
"India/Chanderi",24.71312,78.13809
"India/Chanduasi",28.45178,78.78277
"India/Chandauli",25.25803,83.26825
"India/Chandannagar",22.86225,88.36796
"India/Chānasma",23.71472,72.11279
"India/Chamrajnagar",11.92312,76.93949
"India/Chāmpa",22.03532,82.64234
"India/Chamba",32.55531,76.12647
"India/Challapalle",16.11756,80.93139
"India/Challakere",14.318,76.65165
"India/Chalisgaon",20.45781,75.01596
"India/Chalāla",21.41073,71.16621
"India/Chākuliā",22.48301,86.71793
"India/Chakradharpur",22.67611,85.62892
"India/Chaklāsi",22.6532,72.94497
"India/Chākia",26.41598,85.04665
"India/Chākan",18.76059,73.86351
"India/Chāībāsa",22.55038,85.80249
"India/Chāchaura",24.17583,76.99957
"India/Canning",22.31399,88.66508
"India/Kannur",11.86752,75.35763
"India/Kolkata",22.56263,88.36304
"India/Byādgi",14.67325,75.4868
"India/Buxar",25.57548,83.98043
"India/Burla",21.50976,83.87259
"India/Burhar",23.21494,81.53204
"India/Burhānpur",21.30868,76.23026
"India/Būndu",23.16095,85.59007
"India/Būndi",25.43855,75.63735
"India/Buldāna",20.52933,76.18457
"India/Bulandshahr",28.40392,77.85773
"India/Buguda",19.80806,84.79084
"India/Budhlāda",29.92799,75.56205
"India/Budhāna",29.28805,77.47534
"India/Budaun",28.03811,79.12668
"India/Bramhapuri",20.61107,79.86103
"India/Brajarajnagar",21.81667,83.91667
"India/Brahmapur",19.31151,84.7929
"India/Botad",22.16917,71.66671
"India/Borsad",22.40788,72.89817
"India/Borivli",19.23496,72.85976
"India/Borāwar",27.02366,74.67579
"India/Bongaigaon",26.47703,90.55815
"India/Mumbai",19.07283,72.88261
"India/Bolpur",23.66278,87.69695
"India/Bokāro",23.66934,86.15161
"India/Bokajān",26.02131,93.77945
"India/Boisar",19.80362,72.75598
"India/Bodināyakkanūr",10.01171,77.34976
"India/Bodh Gaya",24.69808,84.9869
"India/Bodhan",18.66208,77.88581
"India/Bobbili",18.57366,83.35925
"India/Biswān",27.49581,80.99618
"India/Bissāu",28.24737,75.07666
"India/Bishrāmpur",24.25299,83.92502
"India/Bishnupur",23.0738,87.31991
"India/Bisauli",28.30772,78.93678
"India/Bīsalpur",28.29253,79.80472
"India/Bisālgarh",23.67595,91.28325
"India/Birūr",13.59723,75.97167
"India/Bīrpur",26.50823,87.01194
"India/Birmitrapur",22.4,84.76667
"India/Beed",18.98921,75.75634
"India/Binika",21.02626,83.81197
"India/Bindki",26.03613,80.57617
"India/Etāwa",24.18351,78.20289
"India/Bilthra",26.12705,83.89148
"India/Bilsi",28.12941,78.9109
"India/Bilsanda",28.24341,79.95135
"India/Bilimora",20.76957,72.96134
"India/Bilhaur",26.84345,80.06388
"India/Bilgrām",27.17509,80.03201
"India/Bilgi",16.34714,75.61804
"India/Bīlāspur",28.88655,79.2703
"India/Bilāspur",22.08005,82.15543
"India/Bilāsipāra",26.23285,90.2341
"India/Bilāri",28.62146,78.80361
"India/Bilāra",26.18067,73.7055
"India/Bikramganj",25.21073,84.25508
"India/Bikram",25.44708,84.86261
"India/Bikaner",28.01762,73.31495
"India/Bijnor",29.373,78.13636
"India/Bijbehara",33.79378,75.107
"India/Bijāwar",24.62351,79.48994
"India/Bījāpur",18.79387,80.81599
"India/Vijayapura",16.82442,75.71537
"India/Bijaipur",26.05052,77.37138
"India/Bijaynagar",25.92976,74.64916
"India/Bihtā",25.55885,84.87141
"India/Bihār Sharīf",25.20084,85.52389
"India/Bihārīganj",25.73415,86.98837
"India/Bidhūna",26.80172,79.50829
"India/Bīdāsar",27.83598,74.31776
"India/Bidar",17.90802,77.51524
"India/Biaora",23.9205,76.91074
"India/Kīl Bhuvanagiri",11.44216,79.64763
"India/Boothapandi",8.26586,77.44606
"India/Bhusawal",21.04365,75.78506
"India/Bhundsi",28.35051,77.06144
"India/Bhoom",18.45908,75.65877
"India/Bhuj",23.25397,69.66928
"India/Bhudgaon",16.90742,74.59954
"India/Bhubaneswar",20.27241,85.83385
"India/Bhuban",20.88197,85.83334
"India/Bhor",18.14861,73.84336
"India/Bhopal",23.25469,77.40289
"India/Bhongīr",17.51544,78.88563
"India/Bhongaon",27.25515,79.18118
"India/Bhokardan",20.2583,75.76997
"India/Bhokar",19.21933,77.66962
"India/Bhogpur",31.55442,75.64271
"India/Bhiwāni",28.79304,76.13968
"India/Bhiwandi",19.30023,73.05881
"India/Bhitarwār",25.79216,78.11085
"India/Bhīnmāl",24.99944,72.27141
"India/Bhinga",27.70283,81.9343
"India/Bhindār",24.50235,74.18551
"India/Bhind",26.56671,78.78728
"India/Bhīmunipatnam",17.89017,83.45203
"India/Bhimavaram",16.54078,81.52322
"India/Bhilwara",25.34707,74.64081
"India/Bhiloda",23.7676,73.24704
"India/Bhilai",21.20919,81.4285
"India/Bhikkiwind Uttār",31.34943,74.70271
"India/Bhīkhi",30.05918,75.535
"India/Bhikangaon",21.86764,75.96391
"India/Bhetia",22.79321,86.14098
"India/Bhelai",22.3093,82.60953
"India/Bhāyāvadar",21.85523,70.24791
"India/Bhayandar",19.30157,72.85107
"India/Bhawānipatna",19.90717,83.16697
"India/Bhawānīgarh",30.26685,76.03854
"India/Bhawāni Mandi",24.41582,75.83552
"India/Bhavnagar",21.76287,72.15331
"India/Bhavāni",11.44553,77.68215
"India/Bhattiprolu",16.1026,80.78074
"India/Bhātpāra",22.86643,88.40113
"India/Bhatkal",13.98534,74.55531
"India/Bathinda",30.20747,74.93893
"India/Bhātāpāra",21.735,81.94711
"India/Bhusawar",27.03895,77.04849
"India/Bharwāri",25.56078,81.49164
"India/Bharūch",21.69482,72.9805
"India/Bharthana",26.75231,79.2218
"India/Bharatpur",27.21731,77.49009
"India/Bhānvad",21.93053,69.78081
"India/Bhānpurī",21.0919,80.93218
"India/Bhānpura",24.513,75.7469
"India/Bhanjanagar",19.92719,84.58201
"India/Bhānder",25.73581,78.74555
"India/Bhandāra",21.16817,79.64885
"India/Bhālki",18.04348,77.206
"India/Bhaisa",19.11285,77.96336
"India/Bhainsdehi",21.64491,77.63023
"India/Bhāgalpur",25.24446,86.97183
"India/Bhadreswar",22.82449,88.33841
"India/Bhadrāvati",13.84846,75.70502
"India/Bhadrak",21.05447,86.5156
"India/Bhadrāchalam",17.66846,80.88887
"India/Bhādra",29.10298,75.17138
"India/Bhadohi",25.39526,82.5703
"India/Bhadgaon",20.66905,75.22937
"India/Bhadaur",30.47651,75.33049
"India/Bhādāsar",28.31457,74.28952
"India/Bhachāu",23.29858,70.34279
"India/Bhabhua",25.04049,83.60749
"India/Bhābhar",24.07165,71.59745
"India/Beypore",11.17151,75.80611
"India/Bewar",27.21869,79.29761
"India/Betūl",21.90056,77.90229
"India/Bettiah",26.80229,84.50311
"India/Betma",22.68653,75.61456
"India/Betamcherla",15.45144,78.14797
"India/Beri Khās",28.70146,76.57708
"India/Berasia",23.63134,77.43351
"India/Beohāri",24.02423,81.37831
"India/Bemetāra",21.71556,81.53423
"India/Belūr",13.16558,75.86519
"India/Belsand",26.44365,85.40076
"India/Belonia",23.25178,91.45407
"India/Ballari",15.14205,76.92398
"India/Belagavi",15.85212,74.50447
"India/Beldānga",23.93428,88.26018
"India/Bela",25.92058,81.99629
"India/Behror",27.88832,76.28108
"India/Behat",30.1718,77.6139
"India/Begusarai",25.41853,86.13389
"India/Begūn",24.98333,75
"India/Begamganj",23.59917,78.34064
"India/Bedi",22.50143,70.04363
"India/Beāwar",26.10119,74.32028
"India/Bāzpur",29.15299,79.10814
"India/Bayāna",26.90791,77.28985
"India/Bayad",23.2234,73.21491
"India/Bawāni Khera",28.94919,76.03108
"India/Bawāna",28.7982,77.03431
"India/Bāwal",28.07184,76.58312
"India/Baud",20.83773,84.32618
"India/Batāla",31.80921,75.20294
"India/Baswa",27.14955,76.58345
"India/Bāsudebpur",21.11974,86.72896
"India/Bastī",26.78817,82.71617
"India/Basoda",23.85153,77.93652
"India/Basni",27.17232,73.64519
"India/Basmat",19.32872,77.15746
"India/Basirhat City",22.66142,88.85477
"India/Basi",30.6885,76.40111
"India/Basi",30.58813,76.84498
"India/Basi",26.8315,76.04856
"India/Basavana Bāgevādi",16.57278,75.97252
"India/Basavakalyan",17.87445,76.94972
"India/Barwāni",22.03232,74.89982
"India/Barwāla",29.36747,75.90809
"India/Barwāh",22.25394,76.03853
"India/Bāruni",25.47509,85.96813
"India/Baruipur",22.36544,88.4325
"India/Barshi",18.23454,75.69275
"India/Barpeta",26.32293,91.00632
"India/Barpāli",21.19005,83.58721
"India/Baroda",25.5,76.65
"India/Chhipa Barod",24.62361,76.70783
"India/Barnāla",30.37451,75.5487
"India/Barnagar",23.0489,75.37804
"India/Bārmer",25.74572,71.39211
"India/Barki Saria",24.17594,85.88938
"India/Barkā Kānā",23.62118,85.46748
"India/Barjala",23.6182,91.35596
"India/Bari Sādri",24.41339,74.47331
"India/Baripāda",21.93458,86.72852
"India/Bāri",26.64661,77.61634
"India/Barhiya",25.28814,86.02055
"India/Bārh",25.48339,85.70928
"India/Bargūr",12.54288,78.35735
"India/Bargi",22.99138,79.8755
"India/Bargarh",21.33348,83.61905
"India/Bareli",23.00445,78.2301
"India/Bareja",22.84863,72.59137
"India/Bareilly",28.36678,79.43167
"India/Bārdoli",21.12297,73.11151
"India/Barddhamān",23.25572,87.85691
"India/Bar Bigha",25.21855,85.7332
"India/Baraut",29.10199,77.26334
"India/Barauli",26.38109,84.58648
"India/Bārāsat",22.72154,88.48198
"India/Baranagar",22.64132,88.37727
"India/Bārān",25.1,76.51667
"India/Bāramūla",34.209,74.34285
"India/Bārāmati",18.15174,74.57767
"India/Bārākpur",22.76602,88.36336
"India/Bāpatla",15.90422,80.46743
"India/Bāonlī",26.32611,76.22829
"India/Bāola",22.82844,72.36364
"India/Banūr",30.55407,76.71948
"India/Bantvāl",12.8905,75.03489
"India/Bāntva",21.48815,70.07576
"India/Bānswāra",23.54109,74.4425
"India/Bānswāda",18.37725,77.88007
"India/Bānsi",27.17749,82.93442
"India/Bānsdīh",25.88377,84.21827
"India/Bānsbāria",22.95387,88.40098
"India/Bannūr",12.33295,76.86201
"India/Banmankhi",25.88857,87.19421
"India/Bānkura",23.23241,87.0716
"India/Bānki",20.37912,85.52953
"India/Bankāpur",14.92295,75.26221
"India/Bānka",24.88091,86.92257
"India/Bāngarmau",26.8912,80.21149
"India/Bangarapet",12.99116,78.17804
"India/Bangaon",25.86728,86.51152
"India/Bangaon",23.04553,88.83084
"India/Banganapalle",15.31771,78.22669
"India/Bengaluru",12.97194,77.59369
"India/Banga",31.18874,75.99495
"India/Bandipura",34.41728,74.64308
"India/Bāndīkūi",27.05087,76.57325
"India/Bānda",25.47758,80.33491
"India/Banda",24.04488,78.96094
"India/Banat",29.46355,77.35478
"India/Bānapur",19.77889,85.17033
"India/Bāmor Kalān",24.89298,78.15105
"India/Bāmaur",26.33895,78.10104
"India/Balussheri",11.44738,75.82944
"India/Bālurghāt",25.22099,88.77732
"India/Bālugaon",20.17838,85.11327
"India/Bālugān",19.73333,85.21667
"India/Balrāmpur",27.42949,82.18545
"India/Balotra",25.83242,72.24
"India/Baloda Bāzār",21.65678,82.16062
"India/Balod",20.73081,81.20578
"India/Bāli",22.64859,88.34115
"India/Ballia",25.42139,86.31445
"India/Ballarpur",19.84696,79.34578
"India/Baliguda",20.19966,83.90938
"India/Bāli",25.19725,73.29117
"India/Balasore",21.49266,86.93348
"India/Balarāmpur",23.09714,86.22292
"India/Bālāpur",20.66612,76.77386
"India/Balāngīr",20.70419,83.49029
"India/Bālāghāt",21.8156,80.18845
"India/Bālāchor",31.06062,76.30166
"India/Bakhtiyārpur",25.46179,85.53179
"India/Bakhri",25.59889,86.26074
"India/Budge Budge",22.48275,88.18176
"India/Viratnagar",27.43538,76.18297
"India/Bairāgnia",26.74063,85.27323
"India/Byndoor",13.86667,74.63333
"India/Bail-Hongal",15.8137,74.85895
"India/Baikunthpur",23.26206,82.56051
"India/Baihar",22.10133,80.54967
"India/Baidyabāti",22.78498,88.32586
"India/Bahraigh",27.57429,81.59474
"India/Bahjoi",28.39502,78.62659
"India/Baheri",28.77416,79.4974
"India/Baharampur",24.10473,88.25155
"India/Bahadurgarh",28.69287,76.93555
"India/Bahādurganj",26.26172,87.82443
"India/Bāh",26.86912,78.59385
"India/Bagulā",23.33664,88.64109
"India/Bāghpat",28.94485,77.21865
"India/Bagdogra",26.69929,88.31177
"India/Bagha Purana",30.68809,75.09838
"India/Bāgepalli",13.78338,77.79667
"India/Bāgbahra",21.04606,82.3864
"India/Bagasra",21.48719,70.95516
"India/Bagar",28.18784,75.50012
"India/Bagalkot",16.18673,75.69614
"India/Bagaha",27.09918,84.09003
"India/Bagaha",24.52898,85.06019
"India/Badvel",14.7451,79.06288
"India/Badūria",22.74431,88.78655
"India/Bādshāhpur",28.39317,77.04919
"India/Badnāwar",23.02181,75.23268
"India/Badlapur",19.15516,73.26553
"India/Badgām",34.01524,74.72074
"India/Bādāmi",15.91495,75.67683
"India/Badagara",11.59776,75.58142
"India/Bada Barabīl",22.11186,85.38684
"India/Bachhraon",28.92694,78.23456
"India/Babrāla",28.26419,78.4056
"India/Bābra",21.84577,71.30544
"India/Babīna",25.23947,78.47028
"India/Baberu",25.54711,80.70443
"India/Bābai",22.70256,77.93494
"India/Azamgarh",26.06832,83.18358
"India/Ayyampettāi",10.90141,79.17984
"India/Ayodhya",26.79909,82.2047
"India/Ayakudi",10.44992,77.55198
"India/Avanigadda",16.02148,80.91808
"India/Avinashi",11.19297,77.26865
"India/Avadi",13.1147,80.10981
"India/Ausa",18.24728,76.4993
"India/Aurangābād",24.75204,84.3742
"India/Aurangabad",19.87757,75.34226
"India/Auraiya",26.46517,79.50918
"India/Aurād",18.25397,77.41761
"India/Attur",11.59414,78.60143
"India/Attingal",8.69609,76.81507
"India/Attili",16.7,81.6
"India/Attibele",12.77809,77.77259
"India/Atraulī",28.02964,78.28571
"India/Atmakūr",15.88109,78.58704
"India/Adirampattinam",10.34059,79.37905
"India/Athani",16.72613,75.06421
"India/Āthagarh",20.51999,85.62965
"India/Atarra",25.28618,80.57155
"India/Āsind",25.7342,74.33278
"India/Āsika",19.61114,84.65998
"India/Asifābād",19.35851,79.28415
"India/Ashta",23.01754,76.72208
"India/Ashta",16.94943,74.40936
"India/Ashoknagar",24.57578,77.73123
"India/Āsansol",23.68333,86.98333
"India/Āsandh",29.52119,76.60552
"India/Arwal",25.24281,84.66571
"India/Ārvi",20.99585,78.22914
"India/Aruppukkottai",9.5096,78.09588
"India/Arumuganeri",8.5688,78.09091
"India/Arukutti",9.86667,76.35
"India/Arsikere",13.31446,76.25704
"India/Āron",24.38109,77.41739
"India/Arkalgūd",12.76171,76.06035
"India/Ariyalūr",11.13849,79.07556
"India/Arcot",12.90569,79.31897
"India/Arāria",26.14934,87.51323
"India/Arantāngi",10.17235,78.99118
"India/Arni",12.66771,79.28529
"India/Ārangaon",19.02681,74.71487
"India/Arang",21.19639,81.96912
"India/Aramboli",8.24962,77.52161
"India/Arāmbāgh",22.88333,87.78333
"India/Arakkonam",13.08449,79.67053
"India/Arrah",25.55629,84.66335
"India/Aonla",28.27402,79.16521
"India/Anūpshahr",28.35748,78.26914
"India/Anūppur",23.10344,81.69083
"India/Anūpgarh",29.19111,73.20861
"India/Anta",25.15,76.3
"India/Anshing",20.0409,77.31501
"India/Annur",11.23616,77.10514
"India/Annigeri",15.42513,75.4335
"India/Annāmalainagar",11.4,79.73333
"India/Ankola",14.66049,74.3047
"India/Ankleshwar",21.63236,72.99001
"India/Anjār",23.11316,70.02671
"India/Anjangaon",21.16516,77.3091
"India/Anjad",22.04171,75.05519
"India/Angul",20.84089,85.10192
"India/Angamāli",10.19055,76.38789
"India/Anekal",12.7111,77.69557
"India/Andol",17.81458,78.07713
"India/Anthiyur",11.57506,77.59043
"India/Āndippatti",9.99797,77.62097
"India/Anantnag",33.73068,75.15418
"India/Anantapur",14.67784,77.60813
"India/Anandpur",31.23926,76.50253
"India/Anandpur",21.21411,86.12492
"India/Anand",22.55251,72.9552
"India/Anakapalle",17.69134,83.00395
"India/Anaimalai",10.58303,76.93441
"India/Āmūr",18.79284,78.27666
"India/Amudālavalasa",18.41025,83.90295
"India/Āmta",22.58344,88.01039
"India/Amroli",21.25084,72.83878
"India/Amroha",28.90314,78.46984
"India/Amritsar",31.62234,74.87534
"India/Amreli",21.59983,71.21169
"India/Amravati",20.93333,77.75
"India/Amod",21.99317,72.87047
"India/Āmli",20.28333,73.01667
"India/Āmlāgora",22.84616,87.33559
"India/Amla",21.92485,78.12786
"India/Amīngarh",16.05662,75.94773
"India/Amet",25.30609,73.9258
"India/Ambur",12.79163,78.71644
"India/Ambikāpur",23.11892,83.19537
"India/Ambattur",13.09818,80.16152
"India/Ambasamudram",8.71068,77.4519
"India/Āmbāsa",23.936,91.85436
"India/Ambāla",30.36099,76.79782
"India/Ambājogāi",18.73312,76.38616
"India/Ambāh",26.70423,78.22678
"India/Ambad",19.61301,75.78906
"India/Amarpur",25.03967,86.90247
"India/Amarpātan",24.31371,80.97703
"India/Ambarnath",19.2,73.16667
"India/Amalner",21.03983,75.05887
"India/Amalāpuram",16.57868,82.00609
"India/Alwaye",10.10649,76.35484
"India/Alwar",27.56246,76.625
"India/Alot",23.76336,75.55662
"India/Along",28.16951,94.8006
"India/Alnāvar",15.42727,74.74111
"India/Almora",29.59713,79.65911
"India/Allinagaram",10.02737,77.47815
"India/Alappuzha",9.49004,76.3264
"India/Prayagraj",25.44478,81.84322
"India/Alīpur Duār",26.4835,89.52286
"India/Alīpur",28.79862,77.13314
"India/Alīgarh",27.88145,78.07464
"India/Alīganj",27.49358,79.17127
"India/Alībāg",18.64813,72.87579
"India/Alattūr",10.65,76.53333
"India/Ālangulam",8.86404,77.49937
"India/Alangāyam",12.62235,78.75207
"India/Alandur",13.0025,80.20611
"India/Alandi",18.67756,73.89868
"India/Aland",17.56425,76.56854
"India/Akot",21.0963,77.0588
"India/Akola",20.70957,76.9981
"India/Aklūj",17.89241,75.02138
"India/Aklera",24.41288,76.56719
"India/Akivīdu",16.58225,81.38112
"India/Akhnūr",32.8955,74.73486
"India/Akbarpur",26.42953,82.53431
"India/Akbarpur",26.38371,79.94926
"India/Akaltara",22.02463,82.42641
"India/Akalkot",17.52532,76.20611
"India/Ajara",16.11601,74.21097
"India/Ajnāla",31.84473,74.76295
"India/Ajmer",26.4521,74.63867
"India/Ajaigarh",24.89879,80.25921
"India/Aizawl",23.72894,92.71791
"India/Ahwa",20.75718,73.68626
"India/Ahraura",25.01579,83.03294
"India/Ahor",25.3687,72.78038
"India/Ahmadpur",18.70622,76.93731
"India/Ahilyanagar",19.09457,74.73843
"India/Ahmedabad",23.02579,72.58727
"India/Agra",27.18333,78.01667
"India/Agartala",23.83605,91.27939
"India/Agar",23.71177,76.01571
"India/Afzalpur",17.19986,76.36018
"India/Afzalgarh",29.3937,78.67393
"India/Adūr",9.15595,76.73192
"India/Adra",23.49668,86.68363
"India/Adoni",15.62788,77.27495
"India/Ādilābād",19.67203,78.5359
"India/Addanki",15.81061,79.97338
"India/Achhnera",27.17826,77.75674
"India/Achhībal",33.68409,75.21835
"India/Achalpur",21.25665,77.51006
"India/Ābu Road",24.48012,72.78186
"India/Ābu",24.59365,72.71756
"India/Abohar",30.14453,74.19552
"India/Abhayāpuri",26.32255,90.68526
"India/Dalli Rājhara",20.58573,81.07501
"India/Contai",21.77985,87.74892
"India/Haldia",22.06046,88.10975
"India/Srirāmpur",22.94849,88.01954
"India/Dumjor",22.61993,88.24566
"India/Bankra",22.60291,88.27751
"India/Chakapara",22.63222,88.34861
"India/Mahiari",22.58826,88.23544
"India/Dhulagari",22.58213,88.171
"India/Pānchla",22.53665,88.13785
"India/Pujali",22.46787,88.14524
"India/Maheshtala",22.50862,88.25322
"India/Monoharpur",22.10833,88.07889
"India/Badāmibāgh",34.07381,74.85276
"India/Soyībug",34.07677,74.7057
"India/Brāhmanān di Bāri",32.64398,74.91099
"India/Kheri Nāngal",29.35436,76.97737
"India/Jharoda Kalān",28.65264,76.95208
"India/Roshanpura",28.60057,76.98918
"India/Dīndārpur",28.59813,76.99161
"India/Singāpur",17.46982,78.12574
"India/Nāgāvaram",17.48862,78.60208
"India/Jilādiguda",17.332,78.52553
"India/Yamjāl",17.26944,78.57667
"India/Ghatkesar",17.45081,78.68366
"India/Kompalli",17.54499,78.48836
"India/Vijayapura",13.29724,77.80184
"India/Adampur",31.43224,75.71484
"India/Mullānwāla",31.06189,74.82277
"India/Chanaje",18.86131,72.95257
"India/Madhavaram",13.14819,80.2314
"India/Maduraivayal",13.06306,80.17194
"India/Porur",13.03565,80.15821
"India/Mugalivakkam",13.02054,80.16528
"India/Virugambakkam",13.04632,80.19131
"India/Madipakkam",12.96226,80.19864
"India/Ullagaram",12.979,80.19703
"India/Perungudi",12.96095,80.24094
"India/Kotivakkam",12.97016,80.25769
"India/Rajakilpakkam",12.91944,80.16972
"India/Meddappakkam",12.91661,80.19385
"India/Kullattūr",12.94194,80.19472
"India/Kavanur",12.99623,80.07514
"India/Kallamchavadi",12.95306,80.13083
"India/Unamaucheri",12.8608,80.10659
"India/Perunkalattu",12.91823,80.08245
"India/Madambakkam",12.8525,80.04667
"India/Nalambūr",13.08667,80.17028
"India/Nerkunram",13.06194,80.20944
"India/Kaikalapettai",13.02194,80.12056
"India/Vīrarāghavapuram",13.07306,80.10778
"India/Reddipālaiyam",13.10778,80.12056
"India/Vengattūr",13.09988,79.93207
"India/Tirumeshi",13.05339,80.05998
"India/Powai",19.1164,72.90471
"India/Navi Mumbai",19.03681,73.01582
"India/Chockli",11.72745,75.55509
"India/Panoor",11.75938,75.57835
